Trading simulation for AUDUSD:
  Long position opened at 2.92222, closed at 2.92234, profit: 0.04, balance: 9983.84
  Long position opened at 2.92222, closed at 2.92234, profit: 0.04, balance: 9983.88
  Long position opened at 2.92222, closed at 2.92234, profit: 0.04, balance: 9983.92
  Long position opened at 2.92222, closed at 2.92234, profit: 0.04, balance: 9983.96
  Long position opened at 2.92234, closed at 2.92245, profit: 0.04, balance: 9984.00
  Long position opened at 2.92234, closed at 2.92245, profit: 0.04, balance: 9984.04
  Long position opened at 2.92234, closed at 2.92245, profit: 0.04, balance: 9984.08
  Long position opened at 2.92234, closed at 2.92245, profit: 0.04, balance: 9984.12
  Long position opened at 2.92234, closed at 2.92245, profit: 0.04, balance: 9984.16
  Long position opened at 2.92245, closed at 2.92257, profit: 0.04, balance: 9984.20
  Long position opened at 2.92245, closed at 2.92257, profit: 0.04, balance: 9984.24
  Long position opened at 2.92245, closed at 2.92257, profit: 0.04, balance: 9984.28
  Long position opened at 2.92245, closed at 2.92257, profit: 0.04, balance: 9984.32
  Long position opened at 2.92245, closed at 2.92269, profit: 0.08, balance: 9984.40
  Long position opened at 2.92257, closed at 2.92269, profit: 0.04, balance: 9984.44
  Long position opened at 2.92257, closed at 2.92269, profit: 0.04, balance: 9984.48
  Long position opened at 2.92257, closed at 2.92269, profit: 0.04, balance: 9984.52
  Long position opened at 2.92257, closed at 2.92269, profit: 0.04, balance: 9984.56
  Long position opened at 2.92269, closed at 2.92269, profit: 0.00, balance: 9984.56
  Long position opened at 2.92269, closed at 2.92269, profit: 0.00, balance: 9984.56
  Long position opened at 2.92269, closed at 2.92280, profit: 0.04, balance: 9984.60
  Long position opened at 2.92269, closed at 2.92280, profit: 0.04, balance: 9984.64
  Long position opened at 2.92269, closed at 2.92280, profit: 0.04, balance: 9984.68
  Long position opened at 2.92269, closed at 2.92292, profit: 0.08, balance: 9984.76
  Long position opened at 2.92269, closed at 2.92292, profit: 0.08, balance: 9984.84
  Long position opened at 2.92280, closed at 2.92292, profit: 0.04, balance: 9984.88
  Long position opened at 2.92280, closed at 2.92292, profit: 0.04, balance: 9984.92
  Long position opened at 2.92280, closed at 2.92303, profit: 0.08, balance: 9985.00
  Long position opened at 2.92292, closed at 2.92315, profit: 0.08, balance: 9985.08
  Long position opened at 2.92292, closed at 2.92315, profit: 0.08, balance: 9985.16
  Long position opened at 2.92292, closed at 2.92315, profit: 0.08, balance: 9985.24
  Long position opened at 2.92292, closed at 2.92326, profit: 0.12, balance: 9985.35
  Long position opened at 2.92303, closed at 2.92326, profit: 0.08, balance: 9985.43
  Long position opened at 2.92315, closed at 2.92326, profit: 0.04, balance: 9985.47
  Long position opened at 2.92315, closed at 2.92326, profit: 0.04, balance: 9985.51
  Long position opened at 2.92315, closed at 2.92326, profit: 0.04, balance: 9985.55
  Long position opened at 2.92326, closed at 2.92338, profit: 0.04, balance: 9985.59
  Long position opened at 2.92326, closed at 2.92338, profit: 0.04, balance: 9985.63
  Long position opened at 2.92326, closed at 2.92361, profit: 0.12, balance: 9985.75
  Long position opened at 2.92326, closed at 2.92361, profit: 0.12, balance: 9985.87
  Long position opened at 2.92326, closed at 2.92361, profit: 0.12, balance: 9985.99
  Long position opened at 2.92338, closed at 2.92361, profit: 0.08, balance: 9986.07
  Long position opened at 2.92338, closed at 2.92361, profit: 0.08, balance: 9986.15
  Long position opened at 2.92361, closed at 2.92361, profit: 0.00, balance: 9986.15
  Long position opened at 2.92361, closed at 2.92373, profit: 0.04, balance: 9986.19
  Long position opened at 2.92361, closed at 2.92373, profit: 0.04, balance: 9986.23
  Long position opened at 2.92361, closed at 2.92373, profit: 0.04, balance: 9986.27
  Long position opened at 2.92361, closed at 2.92373, profit: 0.04, balance: 9986.31
  Long position opened at 2.92361, closed at 2.92384, profit: 0.08, balance: 9986.39
  Long position opened at 2.92373, closed at 2.92407, profit: 0.12, balance: 9986.51
  Long position opened at 2.92373, closed at 2.92407, profit: 0.12, balance: 9986.63
  Long position opened at 2.92373, closed at 2.92407, profit: 0.12, balance: 9986.75
  Long position opened at 2.92373, closed at 2.92407, profit: 0.12, balance: 9986.87
  Long position opened at 2.92384, closed at 2.92419, profit: 0.12, balance: 9986.98
  Long position opened at 2.92407, closed at 2.92419, profit: 0.04, balance: 9987.02
  Long position opened at 2.92407, closed at 2.92419, profit: 0.04, balance: 9987.06
  Long position opened at 2.92407, closed at 2.92419, profit: 0.04, balance: 9987.10
  Long position opened at 2.92407, closed at 2.92419, profit: 0.04, balance: 9987.14
  Long position opened at 2.92419, closed at 2.92419, profit: 0.00, balance: 9987.14
  Long position opened at 2.92419, closed at 2.92419, profit: 0.00, balance: 9987.14
  Long position opened at 2.92419, closed at 2.92431, profit: 0.04, balance: 9987.18
  Long position opened at 2.92419, closed at 2.92431, profit: 0.04, balance: 9987.22
  Long position opened at 2.92419, closed at 2.92431, profit: 0.04, balance: 9987.26
  Long position opened at 2.92419, closed at 2.92431, profit: 0.04, balance: 9987.30
  Long position opened at 2.92419, closed at 2.92431, profit: 0.04, balance: 9987.34
  Long position opened at 2.92431, closed at 2.92431, profit: 0.00, balance: 9987.34
  Long position opened at 2.92431, closed at 2.92442, profit: 0.04, balance: 9987.38
  Long position opened at 2.92431, closed at 2.92454, profit: 0.08, balance: 9987.46
  Long position opened at 2.92431, closed at 2.92454, profit: 0.08, balance: 9987.53
  Long position opened at 2.92431, closed at 2.92454, profit: 0.08, balance: 9987.61
  Long position opened at 2.92431, closed at 2.92454, profit: 0.08, balance: 9987.69
  Long position opened at 2.92442, closed at 2.92454, profit: 0.04, balance: 9987.73
  Long position opened at 2.92454, closed at 2.92465, profit: 0.04, balance: 9987.77
  Long position opened at 2.92454, closed at 2.92465, profit: 0.04, balance: 9987.81
  Long position opened at 2.92454, closed at 2.92465, profit: 0.04, balance: 9987.85
  Long position opened at 2.92454, closed at 2.92465, profit: 0.04, balance: 9987.89
  Long position opened at 2.92454, closed at 2.92465, profit: 0.04, balance: 9987.93
  Long position opened at 2.92465, closed at 2.92477, profit: 0.04, balance: 9987.97
  Long position opened at 2.92465, closed at 2.92488, profit: 0.08, balance: 9988.05
  Long position opened at 2.92465, closed at 2.92488, profit: 0.08, balance: 9988.13
  Long position opened at 2.92465, closed at 2.92488, profit: 0.08, balance: 9988.21
  Long position opened at 2.92465, closed at 2.92488, profit: 0.08, balance: 9988.29
  Long position opened at 2.92477, closed at 2.92500, profit: 0.08, balance: 9988.37
  Long position opened at 2.92488, closed at 2.92500, profit: 0.04, balance: 9988.41
  Long position opened at 2.92488, closed at 2.92500, profit: 0.04, balance: 9988.44
  Long position opened at 2.92488, closed at 2.92512, profit: 0.08, balance: 9988.52
  Long position opened at 2.92488, closed at 2.92512, profit: 0.08, balance: 9988.60
  Long position opened at 2.92500, closed at 2.92512, profit: 0.04, balance: 9988.64
  Long position opened at 2.92500, closed at 2.92512, profit: 0.04, balance: 9988.68
  Long position opened at 2.92500, closed at 2.92523, profit: 0.08, balance: 9988.76
  Long position opened at 2.92512, closed at 2.92523, profit: 0.04, balance: 9988.80
  Long position opened at 2.92512, closed at 2.92535, profit: 0.08, balance: 9988.88
  Long position opened at 2.92512, closed at 2.92535, profit: 0.08, balance: 9988.96
  Long position opened at 2.92512, closed at 2.92535, profit: 0.08, balance: 9989.04
  Long position opened at 2.92523, closed at 2.92546, profit: 0.08, balance: 9989.12
  Long position opened at 2.92523, closed at 2.92546, profit: 0.08, balance: 9989.20
  Long position opened at 2.92535, closed at 2.92546, profit: 0.04, balance: 9989.24
  Long position opened at 2.92535, closed at 2.92558, profit: 0.08, balance: 9989.31
  Long position opened at 2.92535, closed at 2.92558, profit: 0.08, balance: 9989.39
  Long position opened at 2.92546, closed at 2.92558, profit: 0.04, balance: 9989.43
  Long position opened at 2.92546, closed at 2.92581, profit: 0.12, balance: 9989.55
  Long position opened at 2.92546, closed at 2.92581, profit: 0.12, balance: 9989.67
  Long position opened at 2.92558, closed at 2.92581, profit: 0.08, balance: 9989.75
  Long position opened at 2.92558, closed at 2.92581, profit: 0.08, balance: 9989.83
  Long position opened at 2.92558, closed at 2.92593, profit: 0.12, balance: 9989.95
  Long position opened at 2.92581, closed at 2.92593, profit: 0.04, balance: 9989.99
  Long position opened at 2.92581, closed at 2.92593, profit: 0.04, balance: 9990.03
  Long position opened at 2.92581, closed at 2.92593, profit: 0.04, balance: 9990.07
  Long position opened at 2.92581, closed at 2.92604, profit: 0.08, balance: 9990.15
  Long position opened at 2.92593, closed at 2.92604, profit: 0.04, balance: 9990.19
  Long position opened at 2.92593, closed at 2.92604, profit: 0.04, balance: 9990.23
  Long position opened at 2.92593, closed at 2.92604, profit: 0.04, balance: 9990.26
  Long position opened at 2.92593, closed at 2.92604, profit: 0.04, balance: 9990.30
  Long position opened at 2.92604, closed at 2.92604, profit: 0.00, balance: 9990.30
  Long position opened at 2.92604, closed at 2.92604, profit: 0.00, balance: 9990.30
  Long position opened at 2.92604, closed at 2.92616, profit: 0.04, balance: 9990.34
  Long position opened at 2.92604, closed at 2.92616, profit: 0.04, balance: 9990.38
  Long position opened at 2.92604, closed at 2.92616, profit: 0.04, balance: 9990.42
  Long position opened at 2.92604, closed at 2.92616, profit: 0.04, balance: 9990.46
  Long position opened at 2.92604, closed at 2.92627, profit: 0.08, balance: 9990.54
  Long position opened at 2.92616, closed at 2.92627, profit: 0.04, balance: 9990.58
  Long position opened at 2.92616, closed at 2.92627, profit: 0.04, balance: 9990.62
  Long position opened at 2.92616, closed at 2.92627, profit: 0.04, balance: 9990.66
  Long position opened at 2.92616, closed at 2.92639, profit: 0.08, balance: 9990.74
  Long position opened at 2.92627, closed at 2.92639, profit: 0.04, balance: 9990.78
  Long position opened at 2.92627, closed at 2.92639, profit: 0.04, balance: 9990.82
  Long position opened at 2.92627, closed at 2.92639, profit: 0.04, balance: 9990.86
  Long position opened at 2.92627, closed at 2.92650, profit: 0.08, balance: 9990.94
  Long position opened at 2.92639, closed at 2.92650, profit: 0.04, balance: 9990.98
  Long position opened at 2.92639, closed at 2.92662, profit: 0.08, balance: 9991.06
  Long position opened at 2.92639, closed at 2.92662, profit: 0.08, balance: 9991.14
  Long position opened at 2.92639, closed at 2.92662, profit: 0.08, balance: 9991.21
  Long position opened at 2.92650, closed at 2.92662, profit: 0.04, balance: 9991.25
  Long position opened at 2.92650, closed at 2.92662, profit: 0.04, balance: 9991.29
  Long position opened at 2.92662, closed at 2.92685, profit: 0.08, balance: 9991.37
  Long position opened at 2.92662, closed at 2.92697, profit: 0.12, balance: 9991.49
  Long position opened at 2.92662, closed at 2.92697, profit: 0.12, balance: 9991.61
  Long position opened at 2.92662, closed at 2.92697, profit: 0.12, balance: 9991.73
  Long position opened at 2.92662, closed at 2.92708, profit: 0.16, balance: 9991.89
  Long position opened at 2.92685, closed at 2.92708, profit: 0.08, balance: 9991.97
  Long position opened at 2.92697, closed at 2.92708, profit: 0.04, balance: 9992.00
  Long position opened at 2.92697, closed at 2.92708, profit: 0.04, balance: 9992.04
  Long position opened at 2.92697, closed at 2.92720, profit: 0.08, balance: 9992.12
  Long position opened at 2.92708, closed at 2.92720, profit: 0.04, balance: 9992.16
  Long position opened at 2.92708, closed at 2.92720, profit: 0.04, balance: 9992.20
  Long position opened at 2.92708, closed at 2.92720, profit: 0.04, balance: 9992.24
  Long position opened at 2.92708, closed at 2.92720, profit: 0.04, balance: 9992.28
  Long position opened at 2.92720, closed at 2.92720, profit: 0.00, balance: 9992.28
  Long position opened at 2.92720, closed at 2.92731, profit: 0.04, balance: 9992.32
  Long position opened at 2.92720, closed at 2.92731, profit: 0.04, balance: 9992.36
  Long position opened at 2.92720, closed at 2.92731, profit: 0.04, balance: 9992.40
  Long position opened at 2.92720, closed at 2.92731, profit: 0.04, balance: 9992.44
  Long position opened at 2.92720, closed at 2.92743, profit: 0.08, balance: 9992.52
  Long position opened at 2.92731, closed at 2.92743, profit: 0.04, balance: 9992.56
  Long position opened at 2.92731, closed at 2.92755, profit: 0.08, balance: 9992.64
  Long position opened at 2.92731, closed at 2.92755, profit: 0.08, balance: 9992.72
  Long position opened at 2.92731, closed at 2.92755, profit: 0.08, balance: 9992.80
  Long position opened at 2.92743, closed at 2.92755, profit: 0.04, balance: 9992.83
  Long position opened at 2.92743, closed at 2.92755, profit: 0.04, balance: 9992.87
  Long position opened at 2.92755, closed at 2.92766, profit: 0.04, balance: 9992.91
  Long position opened at 2.92755, closed at 2.92778, profit: 0.08, balance: 9992.99
  Long position opened at 2.92755, closed at 2.92778, profit: 0.08, balance: 9993.07
  Long position opened at 2.92755, closed at 2.92778, profit: 0.08, balance: 9993.15
  Long position opened at 2.92755, closed at 2.92778, profit: 0.08, balance: 9993.23
  Long position opened at 2.92766, closed at 2.92778, profit: 0.04, balance: 9993.27
  Long position opened at 2.92778, closed at 2.92778, profit: 0.00, balance: 9993.27
  Long position opened at 2.92778, closed at 2.92778, profit: 0.00, balance: 9993.27
  Long position opened at 2.92778, closed at 2.92778, profit: 0.00, balance: 9993.27
  Long position opened at 2.92778, closed at 2.92801, profit: 0.08, balance: 9993.35
  Long position opened at 2.92778, closed at 2.92812, profit: 0.12, balance: 9993.47
  Long position opened at 2.92778, closed at 2.92812, profit: 0.12, balance: 9993.58
  Long position opened at 2.92778, closed at 2.92812, profit: 0.12, balance: 9993.70
  Long position opened at 2.92778, closed at 2.92812, profit: 0.12, balance: 9993.82
  Long position opened at 2.92801, closed at 2.92812, profit: 0.04, balance: 9993.86
  Long position opened at 2.92812, closed at 2.92812, profit: 0.00, balance: 9993.86
  Long position opened at 2.92812, closed at 2.92859, profit: 0.16, balance: 9994.02
  Long position opened at 2.92812, closed at 2.92859, profit: 0.16, balance: 9994.18
  Long position opened at 2.92812, closed at 2.92859, profit: 0.16, balance: 9994.33
  Long position opened at 2.92812, closed at 2.92859, profit: 0.16, balance: 9994.49
  Long position opened at 2.92812, closed at 2.92882, profit: 0.24, balance: 9994.73
  Long position opened at 2.92859, closed at 2.92894, profit: 0.12, balance: 9994.85
  Long position opened at 2.92859, closed at 2.92894, profit: 0.12, balance: 9994.97
  Long position opened at 2.92859, closed at 2.92894, profit: 0.12, balance: 9995.08
  Long position opened at 2.92859, closed at 2.92905, profit: 0.16, balance: 9995.24
  Long position opened at 2.92882, closed at 2.92905, profit: 0.08, balance: 9995.32
  Long position opened at 2.92894, closed at 2.92905, profit: 0.04, balance: 9995.36
  Long position opened at 2.92894, closed at 2.92905, profit: 0.04, balance: 9995.40
  Long position opened at 2.92894, closed at 2.92917, profit: 0.08, balance: 9995.48
  Long position opened at 2.92905, closed at 2.92917, profit: 0.04, balance: 9995.52
  Long position opened at 2.92905, closed at 2.92917, profit: 0.04, balance: 9995.56
  Long position opened at 2.92905, closed at 2.92917, profit: 0.04, balance: 9995.60
  Long position opened at 2.92905, closed at 2.92928, profit: 0.08, balance: 9995.68
  Long position opened at 2.92917, closed at 2.92928, profit: 0.04, balance: 9995.72
  Long position opened at 2.92917, closed at 2.92928, profit: 0.04, balance: 9995.76
  Long position opened at 2.92917, closed at 2.92940, profit: 0.08, balance: 9995.83
  Long position opened at 2.92917, closed at 2.92940, profit: 0.08, balance: 9995.91
  Long position opened at 2.92928, closed at 2.92940, profit: 0.04, balance: 9995.95
  Long position opened at 2.92928, closed at 2.92940, profit: 0.04, balance: 9995.99
  Long position opened at 2.92928, closed at 2.92963, profit: 0.12, balance: 9996.11
  Long position opened at 2.92940, closed at 2.92975, profit: 0.12, balance: 9996.23
  Long position opened at 2.92940, closed at 2.92986, profit: 0.16, balance: 9996.39
  Long position opened at 2.92940, closed at 2.93021, profit: 0.28, balance: 9996.66
  Long position opened at 2.92940, closed at 2.93021, profit: 0.28, balance: 9996.94
  Long position opened at 2.92963, closed at 2.93021, profit: 0.20, balance: 9997.14
  Long position opened at 2.92975, closed at 2.93021, profit: 0.16, balance: 9997.29
  Long position opened at 2.92986, closed at 2.93021, profit: 0.12, balance: 9997.41
  Long position opened at 2.93021, closed at 2.93032, profit: 0.04, balance: 9997.45
  Long position opened at 2.93021, closed at 2.93032, profit: 0.04, balance: 9997.49
  Long position opened at 2.93021, closed at 2.93032, profit: 0.04, balance: 9997.53
  Long position opened at 2.93021, closed at 2.93032, profit: 0.04, balance: 9997.57
  Long position opened at 2.93021, closed at 2.93032, profit: 0.04, balance: 9997.61
  Long position opened at 2.93032, closed at 2.93044, profit: 0.04, balance: 9997.65
  Long position opened at 2.93032, closed at 2.93044, profit: 0.04, balance: 9997.69
  Long position opened at 2.93032, closed at 2.93067, profit: 0.12, balance: 9997.80
  Long position opened at 2.93032, closed at 2.93067, profit: 0.12, balance: 9997.92
  Long position opened at 2.93032, closed at 2.93079, profit: 0.16, balance: 9998.08
  Long position opened at 2.93044, closed at 2.93079, profit: 0.12, balance: 9998.20
  Long position opened at 2.93044, closed at 2.93079, profit: 0.12, balance: 9998.32
  Long position opened at 2.93067, closed at 2.93079, profit: 0.04, balance: 9998.36
  Long position opened at 2.93067, closed at 2.93079, profit: 0.04, balance: 9998.40
  Long position opened at 2.93079, closed at 2.93079, profit: 0.00, balance: 9998.40
  Long position opened at 2.93079, closed at 2.93090, profit: 0.04, balance: 9998.43
  Long position opened at 2.93079, closed at 2.93090, profit: 0.04, balance: 9998.47
  Long position opened at 2.93079, closed at 2.93090, profit: 0.04, balance: 9998.51
  Long position opened at 2.93079, closed at 2.93090, profit: 0.04, balance: 9998.55
  Long position opened at 2.93079, closed at 2.93090, profit: 0.04, balance: 9998.59
  Long position opened at 2.93090, closed at 2.93102, profit: 0.04, balance: 9998.63
  Long position opened at 2.93090, closed at 2.93102, profit: 0.04, balance: 9998.67
  Long position opened at 2.93090, closed at 2.93102, profit: 0.04, balance: 9998.71
  Long position opened at 2.93090, closed at 2.93102, profit: 0.04, balance: 9998.75
  Long position opened at 2.93090, closed at 2.93102, profit: 0.04, balance: 9998.79
  Long position opened at 2.93102, closed at 2.93113, profit: 0.04, balance: 9998.83
  Long position opened at 2.93102, closed at 2.93113, profit: 0.04, balance: 9998.86
  Long position opened at 2.93102, closed at 2.93113, profit: 0.04, balance: 9998.90
  Long position opened at 2.93102, closed at 2.93113, profit: 0.04, balance: 9998.94
  Long position opened at 2.93102, closed at 2.93125, profit: 0.08, balance: 9999.02
  Long position opened at 2.93113, closed at 2.93125, profit: 0.04, balance: 9999.06
  Long position opened at 2.93113, closed at 2.93125, profit: 0.04, balance: 9999.10
  Long position opened at 2.93113, closed at 2.93137, profit: 0.08, balance: 9999.18
  Long position opened at 2.93113, closed at 2.93137, profit: 0.08, balance: 9999.26
  Long position opened at 2.93125, closed at 2.93148, profit: 0.08, balance: 9999.34
  Long position opened at 2.93125, closed at 2.93148, profit: 0.08, balance: 9999.42
  Long position opened at 2.93125, closed at 2.93148, profit: 0.08, balance: 9999.50
  Long position opened at 2.93137, closed at 2.93148, profit: 0.04, balance: 9999.53
  Long position opened at 2.93137, closed at 2.93148, profit: 0.04, balance: 9999.57
  Long position opened at 2.93148, closed at 2.93148, profit: 0.00, balance: 9999.57
  Long position opened at 2.93148, closed at 2.93160, profit: 0.04, balance: 9999.61
  Long position opened at 2.93148, closed at 2.93171, profit: 0.08, balance: 9999.69
  Long position opened at 2.93148, closed at 2.93183, profit: 0.12, balance: 9999.81
  Long position opened at 2.93148, closed at 2.93183, profit: 0.12, balance: 9999.93
  Long position opened at 2.93148, closed at 2.93183, profit: 0.12, balance: 10000.05
  Long position opened at 2.93160, closed at 2.93183, profit: 0.08, balance: 10000.12
  Long position opened at 2.93171, closed at 2.93183, profit: 0.04, balance: 10000.16
  Long position opened at 2.93183, closed at 2.93183, profit: 0.00, balance: 10000.16
  Long position opened at 2.93183, closed at 2.93183, profit: 0.00, balance: 10000.16
  Long position opened at 2.93183, closed at 2.93183, profit: 0.00, balance: 10000.16
  Long position opened at 2.93183, closed at 2.93194, profit: 0.04, balance: 10000.20
  Long position opened at 2.93183, closed at 2.93206, profit: 0.08, balance: 10000.28
  Long position opened at 2.93183, closed at 2.93206, profit: 0.08, balance: 10000.36
  Long position opened at 2.93183, closed at 2.93218, profit: 0.12, balance: 10000.48
  Long position opened at 2.93183, closed at 2.93218, profit: 0.12, balance: 10000.60
  Long position opened at 2.93194, closed at 2.93218, profit: 0.08, balance: 10000.68
  Long position opened at 2.93206, closed at 2.93229, profit: 0.08, balance: 10000.76
  Long position opened at 2.93206, closed at 2.93229, profit: 0.08, balance: 10000.83
  Long position opened at 2.93218, closed at 2.93229, profit: 0.04, balance: 10000.87
  Long position opened at 2.93218, closed at 2.93229, profit: 0.04, balance: 10000.91
  Long position opened at 2.93218, closed at 2.93229, profit: 0.04, balance: 10000.95
  Long position opened at 2.93229, closed at 2.93241, profit: 0.04, balance: 10000.99
  Long position opened at 2.93229, closed at 2.93241, profit: 0.04, balance: 10001.03
  Long position opened at 2.93229, closed at 2.93241, profit: 0.04, balance: 10001.07
  Long position opened at 2.93229, closed at 2.93241, profit: 0.04, balance: 10001.11
  Long position opened at 2.93229, closed at 2.93241, profit: 0.04, balance: 10001.15
  Long position opened at 2.93241, closed at 2.93241, profit: 0.00, balance: 10001.15
  Long position opened at 2.93241, closed at 2.93252, profit: 0.04, balance: 10001.19
  Long position opened at 2.93241, closed at 2.93264, profit: 0.08, balance: 10001.27
  Long position opened at 2.93241, closed at 2.93275, profit: 0.12, balance: 10001.38
  Long position opened at 2.93241, closed at 2.93275, profit: 0.12, balance: 10001.50
  Long position opened at 2.93241, closed at 2.93287, profit: 0.16, balance: 10001.66
  Long position opened at 2.93252, closed at 2.93287, profit: 0.12, balance: 10001.78
  Long position opened at 2.93264, closed at 2.93299, profit: 0.12, balance: 10001.90
  Long position opened at 2.93275, closed at 2.93299, profit: 0.08, balance: 10001.98
  Long position opened at 2.93275, closed at 2.93299, profit: 0.08, balance: 10002.05
  Long position opened at 2.93287, closed at 2.93299, profit: 0.04, balance: 10002.09
  Long position opened at 2.93287, closed at 2.93310, profit: 0.08, balance: 10002.17
  Long position opened at 2.93299, closed at 2.93310, profit: 0.04, balance: 10002.21
  Long position opened at 2.93299, closed at 2.93310, profit: 0.04, balance: 10002.25
  Long position opened at 2.93299, closed at 2.93310, profit: 0.04, balance: 10002.29
  Long position opened at 2.93299, closed at 2.93310, profit: 0.04, balance: 10002.33
  Long position opened at 2.93310, closed at 2.93322, profit: 0.04, balance: 10002.37
  Long position opened at 2.93310, closed at 2.93322, profit: 0.04, balance: 10002.41
  Long position opened at 2.93310, closed at 2.93322, profit: 0.04, balance: 10002.45
  Long position opened at 2.93310, closed at 2.93322, profit: 0.04, balance: 10002.49
  Long position opened at 2.93310, closed at 2.93322, profit: 0.04, balance: 10002.52
  Long position opened at 2.93322, closed at 2.93322, profit: 0.00, balance: 10002.52
  Long position opened at 2.93322, closed at 2.93333, profit: 0.04, balance: 10002.56
  Long position opened at 2.93322, closed at 2.93333, profit: 0.04, balance: 10002.60
  Long position opened at 2.93322, closed at 2.93333, profit: 0.04, balance: 10002.64
  Long position opened at 2.93322, closed at 2.93345, profit: 0.08, balance: 10002.72
  Long position opened at 2.93322, closed at 2.93345, profit: 0.08, balance: 10002.80
  Long position opened at 2.93333, closed at 2.93356, profit: 0.08, balance: 10002.88
  Long position opened at 2.93333, closed at 2.93356, profit: 0.08, balance: 10002.96
  Long position opened at 2.93333, closed at 2.93356, profit: 0.08, balance: 10003.04
  Long position opened at 2.93345, closed at 2.93368, profit: 0.08, balance: 10003.12
  Long position opened at 2.93345, closed at 2.93368, profit: 0.08, balance: 10003.20
  Long position opened at 2.93356, closed at 2.93380, profit: 0.08, balance: 10003.27
  Long position opened at 2.93356, closed at 2.93380, profit: 0.08, balance: 10003.35
  Long position opened at 2.93356, closed at 2.93380, profit: 0.08, balance: 10003.43
  Long position opened at 2.93368, closed at 2.93380, profit: 0.04, balance: 10003.47
  Long position opened at 2.93368, closed at 2.93380, profit: 0.04, balance: 10003.51
  Long position opened at 2.93380, closed at 2.93391, profit: 0.04, balance: 10003.55
  Long position opened at 2.93380, closed at 2.93391, profit: 0.04, balance: 10003.59
  Long position opened at 2.93380, closed at 2.93391, profit: 0.04, balance: 10003.63
  Long position opened at 2.93380, closed at 2.93391, profit: 0.04, balance: 10003.67
  Long position opened at 2.93380, closed at 2.93414, profit: 0.12, balance: 10003.79
  Long position opened at 2.93391, closed at 2.93426, profit: 0.12, balance: 10003.90
  Long position opened at 2.93391, closed at 2.93438, profit: 0.16, balance: 10004.06
  Long position opened at 2.93391, closed at 2.93438, profit: 0.16, balance: 10004.22
  Long position opened at 2.93391, closed at 2.93438, profit: 0.16, balance: 10004.38
  Long position opened at 2.93414, closed at 2.93438, profit: 0.08, balance: 10004.46
  Long position opened at 2.93426, closed at 2.93449, profit: 0.08, balance: 10004.54
  Long position opened at 2.93438, closed at 2.93449, profit: 0.04, balance: 10004.58
  Long position opened at 2.93438, closed at 2.93449, profit: 0.04, balance: 10004.61
  Long position opened at 2.93438, closed at 2.93449, profit: 0.04, balance: 10004.65
  Long position opened at 2.93438, closed at 2.93449, profit: 0.04, balance: 10004.69
  Long position opened at 2.93449, closed at 2.93449, profit: 0.00, balance: 10004.69
  Long position opened at 2.93449, closed at 2.93461, profit: 0.04, balance: 10004.73
  Long position opened at 2.93449, closed at 2.93461, profit: 0.04, balance: 10004.77
  Long position opened at 2.93449, closed at 2.93461, profit: 0.04, balance: 10004.81
  Long position opened at 2.93449, closed at 2.93484, profit: 0.12, balance: 10004.93
  Long position opened at 2.93449, closed at 2.93484, profit: 0.12, balance: 10005.05
  Long position opened at 2.93461, closed at 2.93507, profit: 0.16, balance: 10005.20
  Long position opened at 2.93461, closed at 2.93507, profit: 0.16, balance: 10005.36
  Long position opened at 2.93461, closed at 2.93507, profit: 0.16, balance: 10005.52
  Long position opened at 2.93484, closed at 2.93519, profit: 0.12, balance: 10005.64
  Long position opened at 2.93484, closed at 2.93519, profit: 0.12, balance: 10005.76
  Long position opened at 2.93507, closed at 2.93519, profit: 0.04, balance: 10005.80
  Long position opened at 2.93507, closed at 2.93519, profit: 0.04, balance: 10005.83
  Long position opened at 2.93507, closed at 2.93519, profit: 0.04, balance: 10005.87
  Long position opened at 2.93519, closed at 2.93519, profit: 0.00, balance: 10005.87
  Long position opened at 2.93519, closed at 2.93530, profit: 0.04, balance: 10005.91
  Long position opened at 2.93519, closed at 2.93530, profit: 0.04, balance: 10005.95
  Long position opened at 2.93519, closed at 2.93530, profit: 0.04, balance: 10005.99
  Long position opened at 2.93519, closed at 2.93530, profit: 0.04, balance: 10006.03
  Long position opened at 2.93519, closed at 2.93530, profit: 0.04, balance: 10006.07
  Long position opened at 2.93530, closed at 2.93530, profit: 0.00, balance: 10006.07
  Long position opened at 2.93530, closed at 2.93542, profit: 0.04, balance: 10006.11
  Long position opened at 2.93530, closed at 2.93542, profit: 0.04, balance: 10006.15
  Long position opened at 2.93530, closed at 2.93553, profit: 0.08, balance: 10006.23
  Long position opened at 2.93530, closed at 2.93553, profit: 0.08, balance: 10006.31
  Long position opened at 2.93530, closed at 2.93565, profit: 0.12, balance: 10006.42
  Long position opened at 2.93542, closed at 2.93565, profit: 0.08, balance: 10006.50
  Long position opened at 2.93542, closed at 2.93565, profit: 0.08, balance: 10006.58
  Long position opened at 2.93553, closed at 2.93576, profit: 0.08, balance: 10006.66
  Long position opened at 2.93553, closed at 2.93576, profit: 0.08, balance: 10006.74
  Long position opened at 2.93565, closed at 2.93576, profit: 0.04, balance: 10006.78
  Long position opened at 2.93565, closed at 2.93576, profit: 0.04, balance: 10006.82
  Long position opened at 2.93565, closed at 2.93576, profit: 0.04, balance: 10006.86
  Long position opened at 2.93576, closed at 2.93600, profit: 0.08, balance: 10006.94
