Local time,Ask,Bid,AskVolume,BidVolume
30.10.2024 00:03:10.109 GMT-0700,0.6555300000000001,0.65545,1200000.0477,1200000.0477
30.10.2024 00:03:10.561 GMT-0700,0.6555300000000001,0.65544,1200000.0477,2700000.0477
30.10.2024 00:03:10.916 GMT-0700,0.65552,0.65544,1200000.0477,1200000.0477
30.10.2024 00:03:11.926 GMT-0700,0.6555300000000001,0.65544,1200000.0477,2700000.0477
30.10.2024 00:03:14.853 GMT-0700,0.6555300000000001,0.65545,1200000.0477,1200000.0477
30.10.2024 00:03:15.056 GMT-0700,0.6555300000000001,0.65544,1200000.0477,2700000.0477
30.10.2024 00:03:16.419 GMT-0700,0.65552,0.65544,1200000.0477,1200000.0477
30.10.2024 00:03:16.673 GMT-0700,0.65551,0.65544,1200000.0477,1200000.0477
30.10.2024 00:03:16.828 GMT-0700,0.65552,0.65544,1200000.0477,1200000.0477
30.10.2024 00:03:16.931 GMT-0700,0.6555300000000001,0.65544,1200000.0477,1799999.9523
30.10.2024 00:03:20.140 GMT-0700,0.65552,0.65544,1200000.0477,1200000.0477
30.10.2024 00:03:22.864 GMT-0700,0.6555300000000001,0.65544,1200000.0477,2700000.0477
30.10.2024 00:03:30.285 GMT-0700,0.65554,0.65547,1799999.9523,1200000.0477
30.10.2024 00:03:30.337 GMT-0700,0.65557,0.65546,4500000,1200000.0477
30.10.2024 00:03:30.389 GMT-0700,0.65556,0.65549,1200000.0477,1200000.0477
30.10.2024 00:03:30.440 GMT-0700,0.65558,0.6555000000000001,1200000.0477,1200000.0477
30.10.2024 00:03:31.048 GMT-0700,0.65558,0.65549,1200000.0477,1799999.9523
30.10.2024 00:03:33.623 GMT-0700,0.65561,0.6555300000000001,1200000.0477,1200000.0477
30.10.2024 00:03:33.727 GMT-0700,0.65562,0.6555300000000001,1200000.0477,1799999.9523
30.10.2024 00:03:35.349 GMT-0700,0.65561,0.6555300000000001,1200000.0477,1200000.0477
30.10.2024 00:03:35.451 GMT-0700,0.65561,0.65552,2700000.0477,1200000.0477
30.10.2024 00:03:36.313 GMT-0700,0.65563,0.6555300000000001,1799999.9523,3599999.9046
30.10.2024 00:03:37.833 GMT-0700,0.65561,0.6555300000000001,1200000.0477,1200000.0477
30.10.2024 00:03:49.747 GMT-0700,0.65563,0.65554,1799999.9523,1200000.0477
30.10.2024 00:03:49.850 GMT-0700,0.65562,0.6555300000000001,1200000.0477,1799999.9523
30.10.2024 00:03:49.953 GMT-0700,0.65561,0.6555300000000001,1200000.0477,1799999.9523
30.10.2024 00:03:50.107 GMT-0700,0.65562,0.6555300000000001,1200000.0477,1200000.0477
30.10.2024 00:03:52.237 GMT-0700,0.65561,0.6555300000000001,1200000.0477,1200000.0477
30.10.2024 00:03:52.340 GMT-0700,0.65562,0.65551,1200000.0477,1799999.9523
30.10.2024 00:03:54.467 GMT-0700,0.6556000000000001,0.65551,1200000.0477,1799999.9523
30.10.2024 00:03:55.730 GMT-0700,0.65561,0.65551,1200000.0477,1200000.0477
30.10.2024 00:03:57.100 GMT-0700,0.6556000000000001,0.65551,1200000.0477,1799999.9523
30.10.2024 00:03:57.202 GMT-0700,0.65562,0.65551,1200000.0477,1200000.0477
30.10.2024 00:03:57.406 GMT-0700,0.6556000000000001,0.65551,1200000.0477,4500000
30.10.2024 00:04:01.365 GMT-0700,0.65561,0.65551,1200000.0477,1200000.0477
30.10.2024 00:04:02.026 GMT-0700,0.65562,0.65552,4500000,1799999.9523
30.10.2024 00:04:02.636 GMT-0700,0.65563,0.65552,1200000.0477,1200000.0477
30.10.2024 00:04:06.939 GMT-0700,0.65562,0.65552,1799999.9523,3599999.9046
30.10.2024 00:04:07.046 GMT-0700,0.65561,0.65552,1200000.0477,1200000.0477
30.10.2024 00:04:07.509 GMT-0700,0.65562,0.6555300000000001,1200000.0477,1799999.9523
30.10.2024 00:04:11.207 GMT-0700,0.65563,0.65554,1799999.9523,1200000.0477
30.10.2024 00:04:26.435 GMT-0700,0.65561,0.6555300000000001,1200000.0477,1200000.0477
30.10.2024 00:04:31.416 GMT-0700,0.65561,0.65552,1200000.0477,3599999.9046
30.10.2024 00:04:32.916 GMT-0700,0.65561,0.65551,1200000.0477,1799999.9523
30.10.2024 00:04:45.343 GMT-0700,0.6556000000000001,0.65551,1200000.0477,3599999.9046
30.10.2024 00:04:57.582 GMT-0700,0.6556000000000001,0.65552,1200000.0477,1200000.0477
30.10.2024 00:05:19.123 GMT-0700,0.6556000000000001,0.65551,1200000.0477,1799999.9523
30.10.2024 00:05:25.172 GMT-0700,0.6556000000000001,0.65549,1200000.0477,1799999.9523
30.10.2024 00:05:58.664 GMT-0700,0.65558,0.65549,1200000.0477,1799999.9523
30.10.2024 00:06:01.300 GMT-0700,0.6556000000000001,0.65549,2700000.0477,1200000.0477
30.10.2024 00:06:06.294 GMT-0700,0.65558,0.65549,1200000.0477,1799999.9523
30.10.2024 00:06:09.361 GMT-0700,0.65558,0.65547,1200000.0477,2700000.0477
30.10.2024 00:06:09.463 GMT-0700,0.6555500000000001,0.65547,1799999.9523,1200000.0477
30.10.2024 00:06:09.566 GMT-0700,0.6555500000000001,0.65546,1200000.0477,1200000.0477
30.10.2024 00:06:09.669 GMT-0700,0.65557,0.65546,1799999.9523,1200000.0477
30.10.2024 00:06:10.325 GMT-0700,0.6555500000000001,0.65545,1200000.0477,3599999.9046
30.10.2024 00:06:10.427 GMT-0700,0.65554,0.65545,1200000.0477,2700000.0477
30.10.2024 00:06:10.731 GMT-0700,0.6555500000000001,0.65545,1200000.0477,1200000.0477
30.10.2024 00:06:10.935 GMT-0700,0.65554,0.65545,1200000.0477,1799999.9523
30.10.2024 00:06:11.793 GMT-0700,0.65554,0.65546,1200000.0477,1200000.0477
30.10.2024 00:06:12.955 GMT-0700,0.6555500000000001,0.65544,1200000.0477,1799999.9523
30.10.2024 00:06:13.108 GMT-0700,0.6555300000000001,0.65545,1200000.0477,1200000.0477
30.10.2024 00:06:13.211 GMT-0700,0.65554,0.65546,1200000.0477,1799999.9523
30.10.2024 00:06:13.518 GMT-0700,0.6555500000000001,0.65547,1200000.0477,3599999.9046
30.10.2024 00:06:13.620 GMT-0700,0.65556,0.65547,1200000.0477,4500000
30.10.2024 00:06:15.438 GMT-0700,0.65557,0.6554800000000001,1200000.0477,1200000.0477
30.10.2024 00:06:20.197 GMT-0700,0.65559,0.6554800000000001,1200000.0477,1200000.0477
